period,raid,boss,name,dps,ilvl,bossfight_id,datetime,duration,map_id,difficulty,encounter_id,source_url
four_weeks,SSC,Karathress,Ironsky,27177,282,2017419,2026-07-26T16:54:48.000000Z,269,548,3,3,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=3&specs=6%3A1
four_weeks,SSC,Karathress,Эчпэчмак,26437,281,2017419,2026-07-26T16:54:48.000000Z,269,548,3,3,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=3&specs=6%3A1
four_weeks,SSC,Karathress,Ironsky,24245,282,2021205,2026-08-16T16:30:58.000000Z,160,548,3,3,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=3&specs=6%3A1
four_weeks,SSC,Karathress,Alveria,18720,281,2020661,2026-08-13T17:13:36.000000Z,272,548,3,3,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=3&specs=6%3A1
four_weeks,SSC,Karathress,Alveria,12870,281,2018066,2026-07-30T16:50:03.000000Z,290,548,3,3,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=3&specs=6%3A1
four_weeks,SSC,Karathress,Графтррахула,12334,278,2013173,2026-07-16T21:50:22.000000Z,332,548,3,3,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=3&specs=6%3A1
four_weeks,SSC,Morogrim,Tanadis,48150,280,2016764,2026-07-23T17:44:57.000000Z,256,548,3,4,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=4&specs=6%3A1
four_weeks,SSC,Morogrim,Tanadis,47893,280,2013008,2026-07-16T17:55:45.000000Z,244,548,3,4,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=4&specs=6%3A1
four_weeks,SSC,Morogrim,Ironsky,46379,282,2021210,2026-08-16T16:45:58.000000Z,194,548,3,4,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=4&specs=6%3A1
four_weeks,SSC,Morogrim,Ironsky,45786,282,2013602,2026-07-19T17:00:12.000000Z,238,548,3,4,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=4&specs=6%3A1
four_weeks,SSC,Morogrim,Tanadis,45757,282,2019440,2026-08-06T17:37:01.000000Z,202,548,3,4,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=4&specs=6%3A1
four_weeks,SSC,Morogrim,Эчпэчмак,44403,281,2017426,2026-07-26T17:10:09.000000Z,241,548,3,4,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=4&specs=6%3A1
four_weeks,SSC,Morogrim,Tanadis,44319,281,2018178,2026-07-30T19:10:16.000000Z,238,548,3,4,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=4&specs=6%3A1
four_weeks,SSC,Morogrim,Эчпэчмак,42869,281,2013602,2026-07-19T17:00:12.000000Z,238,548,3,4,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=4&specs=6%3A1
four_weeks,SSC,Morogrim,Alveria,42464,281,2016743,2026-07-23T17:21:01.000000Z,257,548,3,4,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=4&specs=6%3A1
four_weeks,SSC,Morogrim,Ironsky,33691,282,2017426,2026-07-26T17:10:09.000000Z,241,548,3,4,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=4&specs=6%3A1
four_weeks,SSC,Morogrim,Tanadis,33471,282,2020662,2026-08-13T17:14:11.000000Z,245,548,3,4,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=4&specs=6%3A1
four_weeks,SSC,Morogrim,Графтррахула,31175,278,2019597,2026-08-06T20:52:29.000000Z,250,548,3,4,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=4&specs=6%3A1
four_weeks,SSC,Morogrim,Графтррахула,27180,278,2013170,2026-07-16T21:27:09.000000Z,308,548,3,4,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=4&specs=6%3A1
four_weeks,SSC,Morogrim,Ворбул,27059,281,2018736,2026-08-02T16:51:58.000000Z,217,548,3,4,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=4&specs=6%3A1
four_weeks,SSC,Morogrim,Ironsky,26869,282,2018736,2026-08-02T16:51:58.000000Z,217,548,3,4,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=4&specs=6%3A1
four_weeks,SSC,Morogrim,Графтррахула,25200,280,2020802,2026-08-13T20:18:36.000000Z,281,548,3,4,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=4&specs=6%3A1
four_weeks,SSC,Lady Vashj,Tanadis,46172,282,2019459,2026-08-06T17:57:14.000000Z,273,548,3,5,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=5&specs=6%3A1
four_weeks,SSC,Lady Vashj,Tanadis,45976,282,2020667,2026-08-13T17:30:04.000000Z,264,548,3,5,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=5&specs=6%3A1
four_weeks,SSC,Lady Vashj,Ironsky,43905,282,2021218,2026-08-16T16:58:46.000000Z,242,548,3,5,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=5&specs=6%3A1
four_weeks,SSC,Lady Vashj,Tanadis,43618,280,2016831,2026-07-23T18:59:31.000000Z,355,548,3,5,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=5&specs=6%3A1
four_weeks,SSC,Lady Vashj,Ironsky,42514,282,2018740,2026-08-02T17:05:10.000000Z,301,548,3,5,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=5&specs=6%3A1
four_weeks,SSC,Lady Vashj,Эчпэчмак,37068,281,2017433,2026-07-26T17:26:52.000000Z,344,548,3,5,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=5&specs=6%3A1
four_weeks,SSC,Lady Vashj,Ironsky,36962,282,2013605,2026-07-19T17:15:04.000000Z,301,548,3,5,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=5&specs=6%3A1
four_weeks,SSC,Lady Vashj,Tanadis,36894,280,2013089,2026-07-16T19:22:27.000000Z,311,548,3,5,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=5&specs=6%3A1
four_weeks,SSC,Lady Vashj,Tanadis,34823,282,2018373,2026-07-31T18:11:15.000000Z,315,548,3,5,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=5&specs=6%3A1
four_weeks,SSC,Lady Vashj,Ironsky,31974,282,2017433,2026-07-26T17:26:52.000000Z,344,548,3,5,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=5&specs=6%3A1
four_weeks,SSC,Lady Vashj,Графтррахула,23473,279,2019602,2026-08-06T21:25:21.000000Z,476,548,3,5,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=5&specs=6%3A1
two_weeks,TK,Alar,Ironsky,33863,282,2021223,2026-08-16T17:15:01.000000Z,388,550,3,0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=38&boss=0&specs=6%3A1
two_weeks,TK,Alar,Ironsky,28997,282,2018748,2026-08-02T17:23:44.000000Z,310,550,3,0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=38&boss=0&specs=6%3A1
two_weeks,TK,Alar,Tanadis,26629,282,2020679,2026-08-13T17:48:09.000000Z,360,550,3,0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=38&boss=0&specs=6%3A1
two_weeks,TK,Alar,Alveria,23394,281,2021200,2026-08-16T16:20:48.000000Z,433,550,3,0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=38&boss=0&specs=6%3A1
two_weeks,TK,Alar,Despitefull,23058,281,2018330,2026-07-31T17:25:42.000000Z,381,550,3,0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=38&boss=0&specs=6%3A1
two_weeks,TK,Alar,Графтррахула,17537,279,2020249,2026-08-10T19:29:36.000000Z,467,550,3,0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=38&boss=0&specs=6%3A1
two_weeks,TK,Void Reaver,Ironsky,44818,282,2021232,2026-08-16T17:23:31.000000Z,218,550,3,1,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=38&boss=1&specs=6%3A1
two_weeks,TK,Void Reaver,Ворбул,44532,281,2018753,2026-08-02T17:32:22.000000Z,212,550,3,1,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=38&boss=1&specs=6%3A1
two_weeks,TK,Void Reaver,Tanadis,44225,282,2020695,2026-08-13T17:58:20.000000Z,226,550,3,1,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=38&boss=1&specs=6%3A1
two_weeks,TK,Void Reaver,Ворбул,41147,281,2020038,2026-08-09T16:09:59.000000Z,200,550,3,1,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=38&boss=1&specs=6%3A1
two_weeks,TK,Void Reaver,Ironsky,39087,282,2018753,2026-08-02T17:32:22.000000Z,212,550,3,1,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=38&boss=1&specs=6%3A1
two_weeks,TK,Void Reaver,Despitefull,32637,281,2018343,2026-07-31T17:33:05.000000Z,229,550,3,1,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=38&boss=1&specs=6%3A1
two_weeks,TK,Void Reaver,Alveria,31718,281,2021206,2026-08-16T16:32:10.000000Z,230,550,3,1,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=38&boss=1&specs=6%3A1
two_weeks,TK,Void Reaver,Графтррахула,23346,279,2020257,2026-08-10T19:56:39.000000Z,265,550,3,1,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=38&boss=1&specs=6%3A1
two_weeks,TK,Void Reaver,Spaces,20859,274,2020779,2026-08-13T19:28:56.000000Z,290,550,3,1,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=38&boss=1&specs=6%3A1
two_weeks,TK,Solarian,Ironsky,38862,282,2021240,2026-08-16T17:38:14.000000Z,226,550,3,2,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=38&boss=2&specs=6%3A1
two_weeks,TK,Solarian,Ironsky,38699,282,2018758,2026-08-02T17:42:05.000000Z,212,550,3,2,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=38&boss=2&specs=6%3A1
two_weeks,TK,Solarian,Tanadis,35032,282,2020718,2026-08-13T18:12:23.000000Z,225,550,3,2,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=38&boss=2&specs=6%3A1
two_weeks,TK,Solarian,Alveria,30064,281,2021211,2026-08-16T16:50:02.000000Z,372,550,3,2,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=38&boss=2&specs=6%3A1
two_weeks,TK,Solarian,Despitefull,27372,281,2018353,2026-07-31T17:42:14.000000Z,245,550,3,2,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=38&boss=2&specs=6%3A1
two_weeks,TK,Solarian,Графтррахула,26373,279,2020261,2026-08-10T20:13:46.000000Z,268,550,3,2,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=38&boss=2&specs=6%3A1
two_weeks,TK,Solarian,Графтррахула,21706,280,2020825,2026-08-13T22:02:04.000000Z,280,550,3,2,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=38&boss=2&specs=6%3A1
two_weeks,TK,Solarian,Spaces,20685,273,2019196,2026-08-05T20:50:39.000000Z,328,550,3,2,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=38&boss=2&specs=6%3A1
two_weeks,TK,Kaelthas,Ironsky,23157,282,2018764,2026-08-02T17:58:24.000000Z,619,550,3,3,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=38&boss=3&specs=6%3A1
two_weeks,TK,Kaelthas,Ironsky,22132,282,2021247,2026-08-16T17:56:25.000000Z,577,550,3,3,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=38&boss=3&specs=6%3A1
two_weeks,TK,Kaelthas,Tanadis,21938,282,2020733,2026-08-13T18:40:58.000000Z,603,550,3,3,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=38&boss=3&specs=6%3A1
two_weeks,TK,Kaelthas,Alveria,16844,281,2021219,2026-08-16T17:10:11.000000Z,690,550,3,3,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=38&boss=3&specs=6%3A1
two_weeks,TK,Kaelthas,Графтррахула,13453,279,2020264,2026-08-10T20:46:28.000000Z,725,550,3,3,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=38&boss=3&specs=6%3A1
two_weeks,SSC,Hydross,Tanadis,37306,281,2018129,2026-07-30T18:03:21.000000Z,220,548,3,0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=39&boss=0&specs=6%3A1
two_weeks,SSC,Hydross,Ironsky,36699,282,2021198,2026-08-16T16:06:58.000000Z,191,548,3,0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=39&boss=0&specs=6%3A1
two_weeks,SSC,Hydross,Ironsky,34032,282,2018712,2026-08-02T16:08:50.000000Z,204,548,3,0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=39&boss=0&specs=6%3A1
two_weeks,SSC,Hydross,Tanadis,33067,282,2020624,2026-08-13T16:30:20.000000Z,201,548,3,0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=39&boss=0&specs=6%3A1
two_weeks,SSC,Hydross,Alveria,25181,281,2019356,2026-08-06T16:09:45.000000Z,256,548,3,0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=39&boss=0&specs=6%3A1
two_weeks,SSC,Hydross,Графтррахула,21900,278,2019524,2026-08-06T19:21:01.000000Z,283,548,3,0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=39&boss=0&specs=6%3A1
two_weeks,SSC,Hydross,Графтррахула,16731,280,2020775,2026-08-13T19:24:21.000000Z,298,548,3,0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=39&boss=0&specs=6%3A1
two_weeks,SSC,Hydross,Spaces,15997,274,2019450,2026-08-06T17:52:34.000000Z,387,548,3,0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=39&boss=0&specs=6%3A1
two_weeks,SSC,Lurker,Ironsky,40756,282,2018716,2026-08-02T16:15:41.000000Z,216,548,3,1,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=39&boss=1&specs=6%3A1
two_weeks,SSC,Lurker,Ironsky,40510,282,2021199,2026-08-16T16:13:14.000000Z,193,548,3,1,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=39&boss=1&specs=6%3A1
two_weeks,SSC,Leotheras,Ironsky,44863,282,2018721,2026-08-02T16:28:13.000000Z,256,548,3,2,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=39&boss=2&specs=6%3A1
two_weeks,SSC,Leotheras,Ironsky,44813,282,2021202,2026-08-16T16:23:47.000000Z,242,548,3,2,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=39&boss=2&specs=6%3A1
two_weeks,SSC,Leotheras,Tanadis,39700,282,2020648,2026-08-13T16:54:36.000000Z,259,548,3,2,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=39&boss=2&specs=6%3A1
two_weeks,SSC,Leotheras,Tanadis,37843,281,2018160,2026-07-30T18:43:52.000000Z,270,548,3,2,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=39&boss=2&specs=6%3A1
two_weeks,SSC,Leotheras,Spaces,22107,274,2019547,2026-08-06T19:46:44.000000Z,412,548,3,2,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=39&boss=2&specs=6%3A1
two_weeks,SSC,Leotheras,Графтррахула,20899,280,2020791,2026-08-13T19:49:25.000000Z,314,548,3,2,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=39&boss=2&specs=6%3A1
two_weeks,SSC,Leotheras,Графтррахула,20788,278,2019590,2026-08-06T20:21:58.000000Z,354,548,3,2,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=39&boss=2&specs=6%3A1
two_weeks,SSC,Karathress,Ворбул,40664,281,2018729,2026-08-02T16:37:07.000000Z,147,548,3,3,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=39&boss=3&specs=6%3A1
two_weeks,SSC,Karathress,Ironsky,38359,282,2018729,2026-08-02T16:37:07.000000Z,147,548,3,3,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=39&boss=3&specs=6%3A1
two_weeks,SSC,Karathress,Tanadis,34008,282,2020655,2026-08-13T17:03:35.000000Z,173,548,3,3,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=39&boss=3&specs=6%3A1
two_weeks,SSC,Karathress,Tanadis,32586,281,2018170,2026-07-30T18:55:29.000000Z,170,548,3,3,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=39&boss=3&specs=6%3A1
two_weeks,SSC,Karathress,Alveria,28064,281,2019388,2026-08-06T16:54:55.000000Z,184,548,3,3,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=39&boss=3&specs=6%3A1
two_weeks,SSC,Karathress,Ironsky,24245,282,2021205,2026-08-16T16:30:58.000000Z,160,548,3,3,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=39&boss=3&specs=6%3A1
two_weeks,SSC,Karathress,Alveria,18720,281,2020661,2026-08-13T17:13:36.000000Z,272,548,3,3,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=39&boss=3&specs=6%3A1
two_weeks,SSC,Karathress,Alveria,12870,281,2018066,2026-07-30T16:50:03.000000Z,290,548,3,3,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=39&boss=3&specs=6%3A1
two_weeks,SSC,Morogrim,Ironsky,46379,282,2021210,2026-08-16T16:45:58.000000Z,194,548,3,4,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=39&boss=4&specs=6%3A1
two_weeks,SSC,Morogrim,Tanadis,45757,282,2019440,2026-08-06T17:37:01.000000Z,202,548,3,4,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=39&boss=4&specs=6%3A1
two_weeks,SSC,Morogrim,Tanadis,44319,281,2018178,2026-07-30T19:10:16.000000Z,238,548,3,4,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=39&boss=4&specs=6%3A1
two_weeks,SSC,Morogrim,Tanadis,33471,282,2020662,2026-08-13T17:14:11.000000Z,245,548,3,4,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=39&boss=4&specs=6%3A1
two_weeks,SSC,Morogrim,Графтррахула,31175,278,2019597,2026-08-06T20:52:29.000000Z,250,548,3,4,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=39&boss=4&specs=6%3A1
two_weeks,SSC,Morogrim,Ворбул,27059,281,2018736,2026-08-02T16:51:58.000000Z,217,548,3,4,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=39&boss=4&specs=6%3A1
two_weeks,SSC,Morogrim,Ironsky,26869,282,2018736,2026-08-02T16:51:58.000000Z,217,548,3,4,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=39&boss=4&specs=6%3A1
two_weeks,SSC,Morogrim,Графтррахула,25200,280,2020802,2026-08-13T20:18:36.000000Z,281,548,3,4,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=39&boss=4&specs=6%3A1
two_weeks,SSC,Lady Vashj,Tanadis,46172,282,2019459,2026-08-06T17:57:14.000000Z,273,548,3,5,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=39&boss=5&specs=6%3A1
two_weeks,SSC,Lady Vashj,Tanadis,45976,282,2020667,2026-08-13T17:30:04.000000Z,264,548,3,5,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=39&boss=5&specs=6%3A1
two_weeks,SSC,Lady Vashj,Ironsky,43905,282,2021218,2026-08-16T16:58:46.000000Z,242,548,3,5,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=39&boss=5&specs=6%3A1
